Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,EmployeeNumber,EmployeeCount,Over18,OverTime,PercentSalaryHike,StandardHours,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
59,No,Travel_Rarely,Sales,3,3,Life Sciences,3,Female,48,2,2,Sales Executive,4,Single,5,1255,1,Y,No,17,80,13,2,3,6,1,0,5
43,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3,Male,96,1,5,Research Director,4,Married,3,1256,1,Y,No,14,80,25,2,3,8,7,0,7
49,No,Travel_Rarely,Research & Development,4,2,Medical,1,Male,85,2,5,Manager,3,Married,2,1257,1,Y,,13,80,23,2,4,1,0,0,0
36,No,Travel_Frequently,Research & Development,3,3,Technical Degree,3,Male,46,3,1,Research Scientist,2,Married,1,1258,1,Y,No,12,80,12,2,2,11,10,0,7
48,No,Travel_Rarely,Research & Development,2,2,Technical Degree,4,Male,76,4,1,Laboratory Technician,2,Single,5,1259,1,Y,No,11,80,7,4,2,1,0,,0
27,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,Male,76,3,1,Research Scientist,3,Divorced,1,1260,1,Y,No,11,80,5,2,3,5,3,0,3
29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Male,82,3,2,Healthcare Representative,4,Divorced,1,1263,1,Y,Yes,11,,6,2,3,6,0,1,0
48,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,76,2,5,Research Director,4,Single,6,1264,1,Y,No,12,80,25,3,4,1,0,0,0
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,87,2,4,Research Director,4,Divorced,3,1265,1,Y,No,14,80,9,2,2,7,7,1,7
34,No,Travel_Rarely,Research & Development,20,3,Technical Degree,3,Female,89,4,1,Research Scientist,3,Married,0,1267,1,Y,No,17,80,2,5,2,1,0,0,0
44,No,Travel_Rarely,Sales,5,3,Marketing,2,Male,88,3,5,Manager,2,Married,7,1268,1,Y,No,11,80,26,5,3,22,9,3,10
33,No,Travel_Rarely,Sales,10,5,Marketing,4,Male,82,4,3,Sales Executive,3,Divorced,0,1269,1,Y,Yes,14,80,10,3,3,9,8,0,8
19,No,Travel_Rarely,Research & Development,25,3,Life Sciences,2,Female,57,4,1,Research Scientist,4,Single,1,1270,1,Y,Yes,12,80,1,2,3,1,0,0,1
23,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,47,3,1,Research Scientist,3,Married,1,1273,1,Y,No,22,80,1,2,3,1,0,0,1
25,Yes,Travel_Frequently,Sales,24,1,Life Sciences,3,Male,73,1,1,Sales Representative,4,Single,1,1275,1,Y,Yes,14,80,1,4,3,1,0,1,0
26,No,Travel_Rarely,Research & Development,4,2,Life Sciences,3,Male,53,3,1,Research Scientist,4,Single,1,1277,1,Y,Yes,20,80,8,2,2,8,5,2,2
45,Yes,Travel_Rarely,Sales,2,3,Marketing,1,Female,94,1,5,Manager,2,Single,2,1278,1,Y,Yes,16,80,26,2,3,24,10,1,11
55,No,Non-Travel,Research & Development,8,1,Medical,4,Male,37,2,4,Healthcare Representative,2,Divorced,1,1279,1,Y,Yes,15,80,34,3,3,33,9,15,0
21,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1,Female,45,2,1,Laboratory Technician,3,Single,1,1280,1,Y,No,20,80,2,2,1,2,2,2,2
46,No,Travel_Rarely,Sales,4,2,Marketing,4,Female,33,2,5,Manager,2,Married,2,1281,1,Y,No,14,80,26,2,3,11,4,0,8
34,No,Travel_Rarely,Sales,2,3,Marketing,3,Female,86,3,2,Sales Executive,1,Single,0,1282,1,Y,Yes,12,80,4,3,3,3,2,0,2
51,No,Travel_Frequently,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,4,1283,1,Y,Yes,24,80,31,5,2,29,10,11,10
59,No,Travel_Rarely,Research & Development,18,4,Medical,4,Male,67,3,3,Manufacturing Director,4,Single,6,1285,1,Y,No,12,80,25,6,,9,7,5,4
34,No,Travel_Frequently,Research & Development,19,3,Medical,3,Female,46,3,2,Laboratory Technician,2,Divorced,4,1286,1,Y,No,13,80,15,2,4,11,8,5,10
28,No,Travel_Frequently,Research & Development,1,4,Medical,4,Male,44,3,1,Laboratory Technician,3,Single,0,1288,1,Y,Yes,11,80,5,2,2,4,2,0,2
44,No,Travel_Rarely,Research & Development,4,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,1,1289,1,Y,No,14,80,26,4,2,25,9,14,13
34,No,Travel_Frequently,Human Resources,11,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,4,1291,1,Y,No,11,80,14,5,4,10,9,1,8
35,No,Travel_Rarely,Research & Development,6,1,Life Sciences,3,Male,66,3,1,Research Scientist,3,Married,0,1292,1,Y,Yes,14,80,4,3,3,3,2,2,2
42,No,Travel_Rarely,Research & Development,7,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,6,1293,1,Y,Yes,16,80,,2,3,1,0,0,0
43,No,Travel_Rarely,Sales,4,4,Marketing,4,Female,56,2,3,Sales Executive,4,Single,3,1294,1,Y,No,14,80,23,3,4,21,7,15,17
36,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,9,1295,1,Y,Yes,11,80,18,2,3,16,14,5,12
44,Yes,Travel_Rarely,Research & Development,15,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,1,1296,1,Y,No,11,80,10,2,3,10,7,0,5
28,No,Travel_Frequently,Research & Development,2,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,1,1297,1,Y,Yes,12,80,2,2,3,2,2,2,2
51,No,Travel_Frequently,Research & Development,6,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,0,1298,1,Y,No,14,80,8,6,2,7,0,7,7
30,No,Non-Travel,Research & Development,9,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,7,1299,1,Y,Yes,18,,10,3,3,8,4,1,7
29,Yes,Travel_Rarely,Research & Development,70,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,3,1301,1,Y,Yes,13,80,10,2,3,7,7,7,7
28,No,Travel_Rarely,Research & Development,1,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2,1303,1,Y,No,11,80,5,2,2,3,2,1,2
25,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,1,1304,1,Y,No,18,80,2,3,2,2,2,2,1
32,No,Travel_Rarely,Sales,8,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,1,1306,1,Y,No,15,80,10,4,4,10,7,0,8
45,No,Travel_Frequently,Research & Development,25,3,Medical,2,Female,83,3,5,Manager,2,Single,3,1307,1,Y,No,22,80,22,4,3,0,0,0,0
39,No,Travel_Rarely,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,6,1308,1,Y,Yes,13,80,21,4,3,19,9,15,2
58,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,1,1309,1,Y,No,12,80,2,3,3,2,2,2,2
32,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,1,1310,1,Y,No,18,80,10,3,3,10,4,1,1
39,Yes,Travel_Rarely,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,0,1311,1,Y,No,13,80,6,2,3,5,2,0,3
30,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Female,48,2,2,Laboratory Technician,4,Married,0,1312,1,Y,No,12,80,10,6,3,,2,6,7
36,No,Travel_Rarely,Research & Development,10,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,3,1314,1,Y,No,12,80,10,0,3,7,7,1,7
46,No,Travel_Rarely,Human Resources,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,6,1315,1,Y,No,12,80,10,3,4,7,6,5,7
28,No,Non-Travel,Research & Development,1,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,0,1317,1,Y,No,11,80,10,6,3,9,8,7,5
50,No,Travel_Rarely,Research & Development,28,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,4,1318,1,Y,Yes,11,80,25,2,3,3,2,1,2
40,Yes,Travel_Rarely,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,2,1319,1,Y,Yes,12,80,9,2,3,5,4,1,0
52,Yes,Travel_Rarely,Sales,5,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,9,1321,1,Y,Yes,19,80,10,2,2,8,7,7,7
30,No,Travel_Rarely,Research & Development,17,4,Medical,2,Female,95,3,3,Manager,1,Married,1,1322,1,Y,Yes,23,80,9,2,3,9,1,0,8
39,No,Travel_Rarely,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,0,1324,1,Y,,11,80,9,6,3,8,7,1,7
31,No,Non-Travel,Sales,2,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,1,1329,1,Y,Yes,19,80,10,5,2,10,8,9,6
41,No,Non-Travel,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,1,1331,1,Y,No,13,80,19,4,3,19,2,11,9
31,Yes,Travel_Frequently,Sales,1,3,Life Sciences,4,Female,54,3,1,Sales Representative,2,Single,1,1333,1,Y,Yes,11,80,3,2,4,3,2,2,2
44,Yes,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,89,3,1,Laboratory Technician,1,Married,4,1334,1,Y,No,12,80,10,4,4,3,2,1,2
42,No,Non-Travel,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,0,1336,1,Y,Yes,13,80,21,3,2,20,8,2,10
55,No,Travel_Rarely,Research & Development,2,2,Medical,4,Female,58,1,5,,3,Married,4,1338,1,Y,No,14,80,23,5,3,19,9,9,11
56,No,Travel_Rarely,Human Resources,8,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,6,1340,1,Y,No,14,80,36,4,3,7,3,7,7
40,No,Non-Travel,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,9,1344,1,Y,No,16,80,6,0,3,4,2,0,0
34,No,Travel_Rarely,Research & Development,9,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,0,1346,1,Y,No,11,80,10,0,2,9,7,1,6
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,1,1349,1,Y,No,13,80,9,4,3,9,8,8,8
41,No,Travel_Frequently,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,0,1350,1,Y,No,17,80,10,2,3,9,3,1,7
35,No,Travel_Frequently,Research & Development,4,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,1,1352,1,Y,Yes,11,80,9,3,3,9,6,1,1
51,No,Travel_Rarely,Human Resources,5,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,1,1355,1,Y,Yes,11,80,33,2,3,33,9,0,10
38,No,,Sales,2,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,3,1356,1,Y,No,15,80,11,3,3,7,7,1,7
34,No,Travel_Rarely,Sales,15,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,1,1358,1,Y,No,12,80,10,6,4,10,8,9,6
25,No,Travel_Rarely,Research & Development,19,1,Medical,4,Male,67,3,1,Laboratory Technician,4,Married,3,1360,1,Y,No,11,80,7,6,2,3,2,1,2
58,Yes,Travel_Rarely,Research & Development,7,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,7,1361,1,Y,Yes,14,80,31,0,2,10,9,5,9
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,3,1362,1,Y,No,22,80,7,3,3,4,2,0,3
36,No,Travel_Frequently,Sales,7,3,Marketing,1,Female,83,4,2,Sales Executive,1,Married,2,1363,1,Y,No,16,80,17,2,2,15,7,6,13
48,No,Travel_Rarely,Research & Development,4,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,1,1364,1,Y,No,11,80,11,2,3,10,9,0,8
27,No,Travel_Rarely,Sales,11,3,Medical,3,Female,98,4,1,Sales Representative,4,Married,8,1367,1,Y,No,14,80,5,4,3,1,0,0,0
51,No,Travel_Rarely,,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,3,1368,1,Y,No,16,80,29,1,2,5,2,0,3
18,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,1,1369,1,Y,No,15,80,0,5,4,0,0,0,0
35,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,0,1371,1,Y,No,12,80,10,0,3,9,7,0,0
27,No,Travel_Frequently,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,3,1372,1,Y,No,20,80,8,3,3,6,2,0,0
55,Yes,Travel_Rarely,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,6,1373,1,Y,Yes,17,80,24,2,2,19,7,3,8
56,No,Travel_Rarely,Research & Development,23,3,Life Sciences,4,Male,68,3,4,Manufacturing Director,2,Married,4,1374,1,Y,Yes,12,80,33,0,3,19,16,15,9
34,No,Non-Travel,Research & Development,26,1,Technical Degree,1,Female,92,2,1,Research Scientist,3,Divorced,1,1375,1,Y,No,20,80,5,2,3,5,4,0,0
40,No,Travel_Rarely,Research & Development,2,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,5,1377,1,Y,No,20,80,15,0,3,12,11,11,8
34,No,Travel_Rarely,Research & Development,29,3,Medical,2,Male,86,3,2,Laboratory Technician,3,Married,4,1379,1,Y,No,13,80,10,1,3,8,7,7,7
31,Yes,Travel_Frequently,Sales,2,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,7,1380,1,Y,No,14,80,3,3,4,1,0,0,0
35,Yes,Travel_Frequently,Sales,18,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,0,1382,1,Y,Yes,18,80,5,0,2,4,2,3,2
38,No,Travel_Frequently,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,1,1383,1,Y,No,11,80,4,2,3,4,2,0,3
34,No,Travel_Rarely,Research & Development,2,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,1,1387,1,Y,No,11,80,14,2,4,14,11,4,11
28,No,Travel_Rarely,Sales,26,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,1,1389,1,Y,No,11,80,5,0,3,5,3,0,4
31,Yes,Travel_Rarely,Research & Development,22,4,Medical,4,Male,98,3,2,Manufacturing Director,3,Married,1,1390,1,Y,Yes,15,80,10,3,2,10,2,6,7
39,No,Travel_Rarely,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,3,1391,1,Y,Yes,12,80,8,2,4,5,4,1,4
51,,Travel_Frequently,Sales,2,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,2,1392,1,Y,No,11,80,14,5,3,4,2,3,2
41,No,Travel_Frequently,,22,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,3,1394,1,Y,Yes,14,80,12,4,2,6,2,3,3
37,No,Travel_Rarely,Research & Development,4,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,7,1395,1,Y,Yes,15,80,8,2,3,6,4,1,3
33,No,Travel_Frequently,Sales,5,1,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,6,1396,1,Y,No,13,80,8,2,4,5,4,1,2
32,No,Travel_Rarely,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,0,1397,1,Y,Yes,13,80,4,3,2,3,2,1,2
39,No,Non-Travel,Research & Development,25,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,3,1399,1,Y,No,21,80,13,2,3,6,4,0,5
25,No,Travel_Rarely,Sales,18,1,Life Sciences,1,Male,93,4,2,Sales Executive,3,Married,2,1401,1,Y,No,11,80,6,3,2,3,2,1,2
52,No,Travel_Frequently,Research & Development,28,2,Medical,4,Female,59,4,4,Manufacturing Director,3,Married,2,1402,1,Y,Yes,11,80,24,3,2,5,3,0,2
43,No,Travel_Rarely,Research & Development,6,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,1,1403,1,Y,Yes,14,80,20,3,1,20,7,1,8
27,No,Travel_Rarely,Sales,10,3,Marketing,4,Female,98,2,2,Sales Executive,4,Married,1,1405,1,Y,Yes,11,80,6,3,3,6,2,4,4
27,Yes,Travel_Rarely,Research & Development,17,4,Life Sciences,4,Female,51,3,1,Research Scientist,3,Single,1,1407,1,Y,Yes,13,80,8,2,3,8,2,7,7
26,No,Travel_Rarely,Research & Development,2,1,,1,Male,36,2,1,Research Scientist,4,Single,0,1408,1,Y,No,12,80,5,2,3,4,3,1,1
42,No,Travel_Rarely,Human Resources,10,3,Human Resources,3,Female,31,3,4,Manager,1,Married,0,1409,1,Y,No,14,80,21,5,3,20,7,0,9
52,No,Travel_Rarely,Research & Development,8,4,Other,3,Female,54,3,1,Laboratory Technician,1,Married,9,1411,1,Y,No,13,80,12,2,1,5,4,0,4
37,No,Travel_Rarely,Research & Development,11,3,Medical,1,Female,94,3,1,Laboratory Technician,3,Single,4,1412,1,Y,No,18,80,8,6,3,3,2,0,2
35,No,Travel_Frequently,Research & Development,18,2,Life Sciences,3,Male,60,3,3,Manufacturing Director,4,Single,2,1415,1,Y,No,11,80,10,2,3,2,2,2,2
25,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,81,3,1,Laboratory Technician,4,Married,4,1417,1,Y,No,11,80,7,2,2,3,2,0,2
26,No,Travel_Rarely,,7,3,Other,3,Male,100,4,1,Laboratory Technician,1,Single,0,1419,1,Y,No,12,80,8,2,3,7,7,0,7
29,No,Travel_Rarely,Human Resources,17,3,Other,2,Male,51,2,3,Human Resources,1,Single,1,1420,1,Y,No,13,80,10,3,2,10,9,0,9
49,Yes,Travel_Frequently,Research & Development,28,2,Life Sciences,1,Male,97,2,2,Laboratory Technician,1,Single,3,1421,1,Y,No,20,80,20,2,3,4,3,1,3
29,Yes,Travel_Frequently,Research & Development,14,1,Other,3,Female,84,3,3,Healthcare Representative,4,Single,0,1422,1,Y,Yes,12,80,9,1,3,8,7,7,7
54,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,54,3,4,Research Director,4,Single,6,1423,1,Y,No,19,80,29,3,2,20,7,12,7
58,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,76,3,5,Research Director,1,Married,3,1424,1,Y,Yes,21,80,32,3,3,9,8,1,5
55,No,,Research & Development,1,4,Medical,2,Male,81,4,4,Research Director,4,Divorced,2,1425,1,Y,No,13,80,31,4,4,7,7,0,0
36,No,Travel_Rarely,Sales,3,4,Marketing,1,Female,99,3,2,Sales Executive,2,Single,3,1427,1,Y,Yes,16,80,15,3,3,5,4,0,1
31,Yes,Travel_Frequently,Sales,1,4,Life Sciences,2,Female,50,1,1,Sales Representative,3,Single,1,1428,1,Y,No,12,80,1,3,3,1,0,0,0
30,No,Travel_Rarely,Sales,7,4,Marketing,4,Female,73,3,2,Sales Executive,1,Divorced,7,1430,1,Y,No,14,80,8,3,3,3,2,0,2
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,Female,93,3,4,Research Director,2,Single,3,1431,1,Y,No,11,80,9,3,4,3,2,1,0
34,No,Travel_Frequently,Research & Development,1,4,Other,4,Male,91,3,1,Research Scientist,1,Divorced,5,1433,1,Y,No,14,80,10,2,3,4,3,1,3
31,Yes,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Female,34,2,1,Research Scientist,2,Single,1,1434,1,Y,No,12,80,1,3,4,1,0,0,0
27,No,Travel_Rarely,Research & Development,,1,Life Sciences,2,Male,91,3,1,Laboratory Technician,1,Married,0,1435,1,Y,No,14,80,6,3,4,5,0,1,4
36,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Male,37,2,2,Laboratory Technician,4,Single,1,1436,1,Y,No,16,80,10,2,2,10,4,1,8
36,No,Travel_Rarely,Sales,16,4,Marketing,3,Female,98,2,2,Sales Executive,1,Married,4,1438,1,Y,No,13,80,11,3,2,3,2,0,2
47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,74,,1,Research Scientist,4,Married,7,1439,1,Y,No,12,80,17,2,2,6,5,1,2
25,Yes,Travel_Rarely,Sales,9,2,Life Sciences,1,Male,68,2,1,Sales Representative,1,Married,3,1440,1,Y,No,12,80,6,2,3,3,2,2,2
37,No,Non-Travel,Research & Development,5,2,,3,Male,84,4,1,Laboratory Technician,3,Single,0,1441,1,Y,No,14,80,7,2,1,6,5,1,3
56,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,90,3,1,Research Scientist,1,Married,2,1443,1,Y,No,22,80,5,3,4,3,2,1,0
47,No,Travel_Rarely,,2,4,Medical,1,Female,82,3,4,Research Director,3,Married,3,1445,1,Y,No,19,80,26,2,4,20,17,5,6
24,No,Travel_Rarely,Sales,4,1,Medical,4,Female,42,3,2,Sales Executive,3,Married,1,1446,1,Y,Yes,12,80,5,3,3,5,4,0,3
32,No,Travel_Rarely,Sales,7,5,Marketing,4,Male,97,3,2,Sales Executive,4,Married,4,1447,1,Y,No,12,80,7,3,2,4,3,0,3
34,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,86,2,1,Laboratory Technician,2,Married,5,1448,1,Y,No,17,80,7,2,2,5,4,0,2
41,No,Travel_Rarely,Research & Development,5,5,Medical,2,Male,,4,1,Research Scientist,3,Married,2,1449,1,Y,Yes,12,80,7,5,2,4,2,0,3
40,No,Non-Travel,Research & Development,9,4,Other,3,Male,81,3,2,Laboratory Technician,3,Divorced,3,1453,1,Y,No,11,80,11,2,4,8,7,0,7
31,No,,Sales,8,2,Life Sciences,1,Male,31,3,3,Sales Executive,4,Divorced,1,1457,1,Y,No,18,80,13,5,3,13,7,9,9
46,Yes,Travel_Rarely,Sales,9,3,Marketing,1,Male,52,3,3,Sales Executive,4,Divorced,4,1458,1,Y,No,11,80,28,1,4,7,7,4,3
39,Yes,Non-Travel,Research & Development,2,3,Life Sciences,1,Female,54,2,1,Laboratory Technician,1,Single,2,1459,1,Y,Yes,23,80,11,2,4,1,0,0,0
31,,Travel_Frequently,Research & Development,1,5,Life Sciences,3,Female,100,4,3,Manufacturing Director,2,Single,1,1460,1,Y,No,11,80,10,2,3,10,8,4,7
45,No,Travel_Rarely,Research & Development,20,3,Medical,2,Male,95,1,3,Healthcare Representative,1,Divorced,2,1461,1,Y,Yes,18,80,24,2,3,7,7,0,7
31,No,Travel_Rarely,Human Resources,8,2,Medical,4,Female,96,4,1,Human Resources,2,Single,9,1464,1,Y,No,18,80,8,3,3,3,2,0,2
31,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,2,Male,94,3,1,Laboratory Technician,4,Married,6,1465,1,Y,Yes,13,80,7,2,1,2,2,2,2
45,No,Travel_Rarely,Research & Development,29,3,Technical Degree,2,Male,55,3,3,Manufacturing Director,4,Married,4,1466,1,Y,Yes,18,80,10,4,4,3,1,1,2
48,No,Travel_Rarely,Sales,7,3,Marketing,3,Male,96,3,2,Sales Executive,1,Divorced,4,1467,1,Y,No,11,80,15,3,3,2,2,2,2
34,Yes,Travel_Rarely,Human Resources,9,4,Technical Degree,1,Female,52,3,1,Human Resources,3,Married,1,1468,1,Y,No,15,80,2,0,3,2,2,2,2
40,No,Non-Travel,Research & Development,8,1,Medical,4,Male,55,2,3,Research Director,2,Divorced,2,1469,1,Y,No,11,80,16,5,3,9,8,4,8
28,No,Travel_Rarely,Sales,5,3,Medical,4,Male,84,3,2,Sales Executive,1,Single,0,1471,1,Y,No,18,80,6,4,3,5,4,1,3
44,No,Non-Travel,Research & Development,5,3,Life Sciences,3,Male,90,2,1,Laboratory Technician,3,Single,3,1472,1,Y,No,14,80,7,5,3,5,2,0,3
53,No,Travel_Rarely,Research & Development,2,3,Medical,4,Male,39,4,4,Research Director,2,Single,4,1473,1,Y,No,12,80,35,2,2,9,8,8,8
49,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,Male,96,3,2,Healthcare Representative,3,Married,2,1474,1,Y,No,14,80,20,0,2,3,2,1,2
40,No,Travel_Rarely,Research & Development,2,3,Medical,3,Male,68,3,1,Research Scientist,3,Divorced,2,1475,1,Y,No,14,80,8,3,4,3,1,1,2
44,No,Travel_Rarely,Research & Development,20,3,Life Sciences,4,Male,49,3,1,Research Scientist,2,Single,1,1477,1,Y,No,13,80,6,3,2,5,2,1,3
33,No,Travel_Frequently,Sales,7,3,Medical,4,Male,54,3,2,Sales Executive,1,Married,0,1478,1,Y,No,14,80,5,2,3,4,3,0,3
34,No,Travel_Rarely,Sales,3,3,Other,4,Male,81,1,2,Sales Executive,1,Single,3,1479,1,Y,No,18,80,15,2,3,13,9,3,12
30,No,Travel_Rarely,Sales,16,1,Life Sciences,4,Male,96,3,2,Sales Executive,3,Married,8,1480,1,Y,No,15,80,4,2,2,2,1,2,2
42,No,Travel_Frequently,,9,2,Medical,1,Female,74,3,1,Laboratory Technician,4,Single,1,1481,1,Y,No,13,80,12,3,3,12,9,5,8
44,No,Travel_Frequently,Sales,1,5,Marketing,1,Female,79,3,2,Sales Executive,3,Married,7,1482,1,Y,No,12,80,11,4,2,1,0,0,0
30,No,Non-Travel,Research & Development,7,3,Technical Degree,3,Male,64,3,1,Research Scientist,3,Divorced,1,1483,1,Y,No,13,80,1,2,2,1,0,0,0
57,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Male,93,4,2,Research Scientist,3,Married,0,1484,1,Y,No,24,80,13,2,2,12,9,2,8
49,No,Travel_Rarely,Research & Development,7,4,Life Sciences,3,Male,35,3,3,Healthcare Representative,2,Divorced,3,1485,1,Y,No,14,80,29,3,3,8,7,0,7
34,No,Travel_Frequently,Research & Development,15,3,Medical,2,Male,71,3,4,Research Director,1,Divorced,7,1486,1,Y,No,14,80,16,3,2,14,8,6,9
28,Yes,Travel_Frequently,Sales,1,3,Technical Degree,1,Male,92,3,1,Sales Representative,3,Married,3,1487,1,Y,No,15,80,5,3,4,3,2,1,2
29,Yes,Travel_Frequently,Sales,13,3,Technical Degree,1,Female,51,3,2,Sales Executive,2,Single,5,1489,1,Y,No,11,80,7,4,1,5,3,0,0
34,Yes,Travel_Rarely,Sales,24,4,Medical,1,Female,40,2,2,Sales Executive,2,Single,0,1492,1,Y,Yes,23,80,16,2,4,15,9,10,10
35,No,Travel_Rarely,Sales,7,1,Life Sciences,4,Male,76,3,1,Sales Representative,3,Married,1,1494,1,Y,No,13,80,1,3,3,1,0,0,0
24,Yes,Travel_Frequently,Research & Development,9,3,Medical,2,Male,89,3,1,Laboratory Technician,1,Single,2,1495,1,Y,Yes,11,80,4,2,2,0,0,0,0
24,No,Non-Travel,Sales,13,2,Life Sciences,4,Female,78,3,1,Sales Representative,2,Married,1,1496,1,Y,No,13,80,1,2,3,1,0,0,0
44,No,Travel_Frequently,Research & Development,2,1,Medical,2,Male,86,3,3,Manufacturing Director,3,Single,5,1497,1,Y,Yes,18,80,16,2,2,2,2,2,2
29,No,Travel_Rarely,Sales,19,3,Life Sciences,3,Male,77,2,2,Sales Executive,3,Divorced,1,1499,1,Y,No,14,80,10,3,3,10,7,0,4
